game_index,category,split,seed,lineup,rewards,statuses,winners
844,with_mine,train,20261460,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
846,with_mine,train,20261462,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
850,with_mine,train,20261466,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
848,with_mine,train,20261464,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
849,with_mine,train,20261465,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
847,with_mine,train,20261463,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
852,with_mine,train,20261468,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
854,with_mine,train,20261470,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
851,with_mine,train,20261467,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
853,with_mine,train,20261469,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
856,with_mine,train,20261472,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
855,with_mine,train,20261471,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
857,with_mine,train,20261473,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
860,with_mine,train,20261476,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
859,with_mine,train,20261475,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
858,with_mine,train,20261474,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
861,with_mine,train,20261477,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
864,with_mine,train,20261480,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
862,with_mine,train,20261478,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
863,with_mine,train,20261479,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
866,with_mine,train,20261482,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
867,with_mine,train,20261483,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
868,with_mine,train,20261484,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
865,with_mine,train,20261481,mine best intruder 1039,"[-1.0, -1.0, -1.0, 1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""1039""]"
869,with_mine,train,20261485,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
871,with_mine,train,20261487,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
872,with_mine,train,20261488,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
873,with_mine,train,20261489,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
874,with_mine,train,20261490,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
875,with_mine,train,20261491,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
877,with_mine,train,20261493,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
876,with_mine,train,20261492,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
878,with_mine,train,20261494,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
870,with_mine,train,20261486,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
879,with_mine,train,20261495,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
883,with_mine,train,20261499,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
880,with_mine,train,20261496,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
881,with_mine,train,20261497,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
882,with_mine,train,20261498,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
885,with_mine,train,20261501,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
886,with_mine,train,20261502,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
884,with_mine,train,20261500,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
889,with_mine,train,20261505,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
888,with_mine,train,20261504,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
891,with_mine,train,20261507,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
890,with_mine,train,20261506,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
892,with_mine,train,20261508,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
894,with_mine,train,20261510,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
893,with_mine,train,20261509,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
895,with_mine,train,20261511,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
887,with_mine,train,20261503,mine intruder,"[1.0, -1.0]","[""DONE"", ""DONE""]","[""mine""]"
896,with_mine,train,20261512,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
897,with_mine,train,20261513,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
898,with_mine,train,20261514,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
899,with_mine,train,20261515,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
901,with_mine,test,20261517,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
903,with_mine,test,20261519,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
900,with_mine,train,20261516,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
904,with_mine,test,20261520,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
906,with_mine,test,20261522,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
902,with_mine,test,20261518,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
907,with_mine,test,20261523,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
908,with_mine,test,20261524,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
909,with_mine,test,20261525,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
905,with_mine,test,20261521,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
910,with_mine,test,20261526,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
913,with_mine,test,20261529,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
912,with_mine,test,20261528,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
911,with_mine,test,20261527,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
915,with_mine,test,20261531,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
914,with_mine,test,20261530,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
917,with_mine,test,20261533,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
916,with_mine,test,20261532,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
918,with_mine,test,20261534,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
919,with_mine,test,20261535,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
920,with_mine,test,20261536,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
922,with_mine,test,20261538,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
921,with_mine,test,20261537,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
923,with_mine,test,20261539,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
926,with_mine,test,20261542,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
925,with_mine,test,20261541,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
924,with_mine,test,20261540,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
927,with_mine,test,20261543,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
929,with_mine,test,20261545,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
930,with_mine,test,20261546,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
931,with_mine,test,20261547,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
932,with_mine,test,20261548,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
928,with_mine,test,20261544,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
934,with_mine,test,20261550,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
933,with_mine,test,20261549,mine best intruder smith,"[1.0, -1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""mine""]"
936,with_mine,test,20261552,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
935,with_mine,test,20261551,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
937,with_mine,test,20261553,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
938,with_mine,test,20261554,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
940,with_mine,test,20261556,mine best intruder 1039,"[1.0, -1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""mine""]"
939,with_mine,test,20261555,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
942,with_mine,test,20261558,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
943,with_mine,test,20261559,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
941,with_mine,test,20261557,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
944,with_mine,test,20261560,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
946,with_mine,test,20261562,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
947,with_mine,test,20261563,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
948,with_mine,test,20261564,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
945,with_mine,test,20261561,mine best intruder 1039,"[1.0, -1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""mine""]"
950,with_mine,test,20261566,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
951,with_mine,test,20261567,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
949,with_mine,test,20261565,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
952,with_mine,test,20261568,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
954,with_mine,test,20261570,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
953,with_mine,test,20261569,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
955,with_mine,test,20261571,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
957,with_mine,test,20261573,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
958,with_mine,test,20261574,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
959,with_mine,test,20261575,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
960,with_mine,test,20261576,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
963,with_mine,test,20261579,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
961,with_mine,test,20261577,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
962,with_mine,test,20261578,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
965,with_mine,test,20261581,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
966,with_mine,test,20261582,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
956,with_mine,test,20261572,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
964,with_mine,test,20261580,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
967,with_mine,test,20261583,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
969,with_mine,test,20261585,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
968,with_mine,test,20261584,mine best intruder smith,"[-1.0, -1.0, -1.0, 1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""smith""]"
971,with_mine,test,20261587,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
973,with_mine,test,20261589,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
970,with_mine,test,20261586,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
972,with_mine,test,20261588,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
975,with_mine,test,20261591,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
974,with_mine,test,20261590,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
976,with_mine,test,20261592,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
977,with_mine,test,20261593,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
979,with_mine,test,20261595,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
980,with_mine,test,20261596,mine best intruder 1039,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
978,with_mine,test,20261594,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
982,with_mine,test,20261598,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
981,with_mine,test,20261597,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
985,with_mine,test,20261601,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
986,with_mine,test,20261602,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
983,with_mine,test,20261599,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
987,with_mine,test,20261603,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
984,with_mine,test,20261600,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
989,with_mine,test,20261605,mine best intruder 1200,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
991,with_mine,test,20261607,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
990,with_mine,test,20261606,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
988,with_mine,test,20261604,mine best intruder smith,"[-1.0, 1.0, -1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""best""]"
992,with_mine,test,20261608,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
995,with_mine,test,20261611,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
994,with_mine,test,20261610,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
993,with_mine,test,20261609,mine best intruder smith,"[-1.0, -1.0, -1.0, 1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""smith""]"
997,with_mine,test,20261613,mine intruder,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""intruder""]"
996,with_mine,test,20261612,mine best,"[-1.0, 1.0]","[""DONE"", ""DONE""]","[""best""]"
998,with_mine,test,20261614,mine best intruder smith,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
1000,with_mine,test,20261616,mine best intruder 1039,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
999,with_mine,test,20261615,mine best intruder 1200,"[-1.0, -1.0, 1.0, -1.0]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""intruder""]"
